hugo_symbol	Model_Score
RELN	0.8767613
CAMK2A	0.87673354
SORCS3	0.8767293
DMBX1	0.87672806
MDM2	0.8767156
MYH9	0.87671244
TMEM132D	0.87669134
HHIPL2	0.8765923
ACTR5	0.87654775
CNTNAP2	0.8765228
PRDM16	0.87650836
FLNA	0.87649345
POLR2A	0.8764837
MUC16	0.8764769
EXT2	0.87647384
BRD3	0.876465
PBLD	0.8764626
ERBB4	0.87645274
SERPINB11	0.87641716
ALK	0.876416
CSMD3	0.87640446
TAS2R31	0.87638795
EFHB	0.8763415
CNTNAP2	0.87633693
ERG	0.8763156
NXPH2	0.87631005
TEX30	0.8763052
ARHGAP5	0.87629676
NALCN	0.87626964
HTR3A	0.8762467
MIPEP	0.8762442
SMIM14	0.8762242
ALK	0.87621105
SALL4	0.8761896
GTF2I	0.8761541
PTPRT	0.87615246
ADAMTS3	0.8761388
CACNA1A	0.87613153
TAF1	0.8761169
EXT2	0.87609494
ATP10A	0.87606305
MBD5	0.87605184
INSR	0.8760036
PPP2R1A	0.87599784
MXRA5	0.8759934
SYNPO2L	0.87599075
CD200	0.8759829
CSMD3	0.875974
RGS6	0.875973
NIN	0.87595785
FANCD2	0.87591755
GPC5	0.87590814
SPNS1	0.87589604
NIPBL	0.875875
HPD	0.8758564
CNTNAP2	0.8758538
N4BP2	0.87584627
LRP1B	0.8758018
CTNNA1	0.87579095
BCL11A	0.87579054
PTPRD	0.875764
CNTNAP2	0.8757591
NTRK2	0.87573946
CNTNAP2	0.875708
GRM5	0.875702
KLHL13	0.87568724
CSMD3	0.87563074
ALK	0.8756058
RBM10	0.8755664
GABRB3	0.87555575
NFIX	0.87554073
SMAD1	0.87553954
CSMD3	0.87553865
COPA	0.875532
EXT2	0.8755206
ANKIB1	0.87551755
MPDZ	0.87550545
DOK6	0.8754975
XPC	0.8754912
BCL3	0.87548965
ECRG4	0.87547976
MACF1	0.87547004
MYH15	0.8753981
MTMR14	0.8753967
SCN3A	0.8753923
CDH20	0.875365
KCTD3	0.87532884
FCGR3B	0.8753267
NUP214	0.87531424
RIN3	0.87531227
FOXO3	0.87530136
EPHA7	0.8752805
DOCK1	0.8752758
SMAD4	0.87521994
MTAP	0.8752189
KLHL11	0.8751591
ADCY6	0.8751201
KIAA1549L	0.87511575
LAMA2	0.8750988
GLI2	0.8750964
DQX1	0.87508774
KTN1	0.87506986
WNK2	0.87499833
FOXI1	0.87499434
KDM5A	0.8749889
GIMAP8	0.8749756
WNT7A	0.87495977
PCDHB8	0.87492037
MUC16	0.8749148
KRT6C	0.8748852
GSDMD	0.8748778
KDR	0.8748691
KLHL1	0.8748335
TECTB	0.8748173
NUP214	0.87477034
SLITRK1	0.87477034
HEATR5B	0.8747498
LRP1B	0.8747349
ELMO1	0.87472445
SLC39A10	0.87471396
BCL6B	0.87467504
MGA	0.87465566
DNAH7	0.8746481
MOGS	0.8746434
FOXL2	0.8746086
ARHGEF12	0.8746025
PPFIBP1	0.87459934
XIAP	0.87459326
PIP4P2	0.87458885
ACACB	0.87458724
BCORL1	0.8745818
TSPAN12	0.8745784
GPR148	0.8745694
ALDH2	0.8745674
PLXNA3	0.87449664
TNIK	0.8744409
ERG	0.8743818
TBX15	0.87436795
RND3	0.8743657
STK38	0.874339
WDR72	0.8743341
ADGRL4	0.8742947
DNAH10	0.87419486
CTNND2	0.8741894
PHACTR2	0.8741844
GPR22	0.8741604
MICU1	0.874141
ESF1	0.87411404
CACNA1G	0.87410736
SETDB1	0.87409914
SLCO1B3	0.8740946
PTPRD	0.87408745
CHD4	0.87407386
CD48	0.87407327
GBP6	0.8740473
MECOM	0.87401325
QTRT1	0.8740078
ARHGAP15	0.8740028
EPHA7	0.8739775
FLI1	0.8739451
DAOA	0.8739379
HDAC4	0.8739341
CASP3	0.87390554
DLK2	0.87390214
EPHX4	0.8738788
POT1	0.8738737
PTF1A	0.8738692
SPARC	0.87383306
ADCY1	0.8738277
FAM47C	0.8738231
RGS9	0.8738065
HERC1	0.8737864
HDGFL3	0.8737635
FAT4	0.87375873
SCN3A	0.8737287
PKHD1L1	0.8737069
CARD11	0.87370366
PRAME	0.87370044
PCDHA1	0.8736839
SEMA4C	0.8736828
AMPD1	0.87367153
FAT1	0.87364966
GTF3C1	0.8736451
TET1	0.8736448
CAV3	0.8736318
MAGI3	0.87362945
CDH9	0.8736136
RNF185	0.8736115
BEST3	0.87359405
PROX1	0.8735933
HGF	0.87359184
LRP1B	0.87359023
PLCB1	0.8735817
FBXO38	0.8735604
FUBP1	0.87355685
EPG5	0.8735446
ACTR8	0.87353987
ADGRG4	0.87352103
PLCB1	0.87351894
DNAH10	0.873509
AKAP9	0.8734943
GIMAP8	0.8734601
OMD	0.87345296
CHD9	0.87344503
LATS1	0.8734365
SBNO2	0.8734205
TET1	0.8734191
UBE2J1	0.8734038
EMC1	0.8733982
AHCTF1	0.8733913
AMER1	0.8733643
PHIP	0.8733112
PDCD4	0.8733004
GEN1	0.8733004
CCND2	0.87326205
CTPS2	0.87324774
KIAA1210	0.87323815
UGT1A1	0.8732072
DSCAM	0.87319064
OSBPL7	0.8731905
PPP2R1A	0.87314117
NTRK1	0.87313426
SUPT3H	0.87312555
GABRA6	0.8731249
TXNDC9	0.87312216
DMRT3	0.87310004
ARHGEF12	0.8730584
ANGPTL3	0.8730502
UGT2A1	0.8730495
EXOC8	0.87300634
FAM47C	0.87297904
DSC3	0.87294304
ADGRF3	0.87294126
SEC31A	0.8729322
ASTN2	0.87293196
BCL9L	0.87292826
SMARCA5	0.8729281
EIF3E	0.87292343
KIAA0232	0.87290597
FAT3	0.87290287
DIDO1	0.87290204
FAT3	0.87288445
SCN10A	0.87286997
NCOR2	0.8728697
RUFY2	0.872786
PKHD1	0.8727762
GAS1	0.8727478
SNTA1	0.8727405
LYAR	0.87272704
MARK1	0.87271154
LRP4	0.8727009
CADM3	0.8726986
RSF1	0.872684
HUWE1	0.87265396
EOMES	0.8726389
DNMT3A	0.8726005
PRLR	0.8725914
XRCC1	0.8725906
MUC16	0.8725862
MRPL3	0.8725561
GABRA3	0.87254673
DNAJC6	0.87254035
DCAF12L2	0.87251705
IRS4	0.8725163
BAX	0.87248755
PPM1D	0.8724462
MTF1	0.8724436
ZNF423	0.8724406
SBF2	0.8724387
SLC4A5	0.8724357
TECPR1	0.8724273
SLC4A10	0.8723711
FGFR2	0.87235624
FLT3	0.8723517
HGF	0.8723461
CRYGS	0.872341
TET1	0.87232757
MAGEC3	0.8723066
UPF1	0.87227225
PHF3	0.87224334
ROBO2	0.8722224
SLC6A15	0.87222147
ARID4A	0.8722091
SEC23IP	0.87218684
GUCY1A2	0.8721436
TEX30	0.8721257
ITSN1	0.8721106
CLTCL1	0.8720956
FAT3	0.8720845
NUP214	0.8720802
TNIK	0.8720784
TRIM33	0.87205774
ARID4A	0.8720317
POU4F1	0.8720251
CAPSL	0.872015
AGAP1	0.87200093
CPS1	0.8719814
SLC25A12	0.8719537
BPNT2	0.8719417
SETBP1	0.8719187
AK8	0.8719182
NTRK1	0.87191284
ACKR4	0.87189436
GUCY1A2	0.87188673
ATP2B3	0.87188137
DPPA4	0.8718779
CTNNB1	0.87184227
FBLN2	0.87184143
BLM	0.87183166
DUS3L	0.87181973
CUTA	0.87179625
DNMT3A	0.87176645
ACAT2	0.8717525
NOTCH2	0.8717456
EVC2	0.87173426
SPEN	0.87172014
GABRA4	0.87170357
MYO5A	0.87170345
C1ORF74	0.8716844
FGD6	0.8716626
NOTCH2	0.87165606
WDTC1	0.87164825
MLLT6	0.87164354
TRPM7	0.87164056
NOTCH2	0.8716084
SMARCC2	0.8716084
MB21D2	0.87160325
KDR	0.8715841
ACTG1	0.87157893
KCND2	0.8715449
HADHB	0.87154055
ADCY9	0.87153524
GCN1	0.8714991
LRP6	0.8714949
OXSR1	0.8714947
PDGFRB	0.8714842
DOCK2	0.87148356
CSMD3	0.8714748
RBFOX1	0.8714688
MB21D2	0.87146753
CASP8	0.8714606
UBE2M	0.87144524
ONECUT2	0.87143844
NUAK1	0.87142867
RFX3	0.8714214
PRKD1	0.8714181
ABCG5	0.8714096
RUNX1	0.8713985
GLT8D2	0.871395
STK4	0.87139463
ADGRL4	0.8713874
FAT4	0.87138003
ANK2	0.8713773
N4BP2	0.87136877
FAT1	0.8713457
LEF1	0.87132704
FAM124B	0.8713002
BPI	0.87128
MARK1	0.87127304
RALGPS2	0.87125087
SOX5	0.8712435
SLC5A9	0.87123144
HS3ST4	0.8712075
WDR48	0.8712047
MGMT	0.8711833
PCDHB4	0.8711793
SYT11	0.87114835
CSMD3	0.87114197
GLG1	0.8711413
FAM47C	0.8711399
GABRR2	0.87112755
AGPAT4	0.8711232
ZNF81	0.8711215
C1ORF122	0.87111795
OPRM1	0.87109303
KANK1	0.8710924
MUC16	0.87107986
SOS1	0.8710638
TBX19	0.8710257
CILK1	0.8709928
GRIK2	0.87097585
MYH9	0.87096405
MUC16	0.87096345
KCNG1	0.87096
LZTR1	0.87095165
COL11A1	0.8709491
TGM6	0.8709486
PYCR2	0.87094474
ESR1	0.87094325
ANK1	0.8709331
PIK3R1	0.87093204
LCE3E	0.87091136
ITGB4	0.87087905
NEB	0.87087333
IGSF11	0.87085813
ZNF479	0.87085783
STIM1	0.8708576
XPO1	0.87084556
FAT4	0.8708376
ZEB1	0.87080455
PDE4B	0.8707746
ALS2	0.87077403
ZFHX4	0.87072194
LCN15	0.87072015
ANK1	0.87071663
PCDHGB2	0.8707136
DDX46	0.87071
MED12	0.8706899
ATP13A5	0.87068176
TNC	0.8706572
PKP2	0.8706567
CARD11	0.8706515
EPHA7	0.87064356
MED12	0.8706267
RGS7BP	0.87061393
TGFBR2	0.87061125
CSMD3	0.8705835
UBE2L3	0.87052774
ALG3	0.8705235
PIK3R1	0.87050265
CASS4	0.8705007
CCDC171	0.87049586
ZFHX3	0.87049043
PLXDC2	0.8704802
ZFAND1	0.8704501
YIPF5	0.870428
NALCN	0.87040496
CHST6	0.87038296
SLC25A18	0.8703406
TRRAP	0.8703339
MICU3	0.8703335
ZFHX3	0.8703332
FZD5	0.8703315
CTNND2	0.8703294
GIMAP8	0.87031657
CAMTA1	0.8703164
PDGFRA	0.87029743
LTBP1	0.8702889
GALNT1	0.87026626
USP9X	0.8702595
LRP1B	0.87024117
PPP1R12B	0.87023395
FAT3	0.8702078
HINT2	0.870189
SLC9C1	0.87018365
PKP1	0.8701795
LRRIQ1	0.87017524
CNTNAP2	0.8701751
ASXL2	0.8701571
STAT3	0.87010765
SLC25A17	0.87009597
SYDE2	0.870062
RAB3GAP1	0.8700609
YBX3	0.8700404
ACAD10	0.8700404
USP26	0.87001586
SLC2A14	0.8700144
ZIC4	0.8699913
CSMD3	0.86996543
RANBP2	0.8699582
GAP43	0.8699435
CSMD3	0.86990273
KCNA5	0.86990035
ZNF157	0.8698803
CNTNAP2	0.86987936
TET1	0.8698553
ALK	0.8698539
CLIC4	0.8698504
ATRN	0.86983573
AL031777.2	0.86981
TNC	0.86980283
LRP1B	0.86976236
MYCBP2	0.86974555
ZBTB16	0.86974406
NAA80	0.869664
GRIN2A	0.8696459
RGS7BP	0.8696106
ARHGEF10L	0.86957467
PLEC	0.8695271
SLC12A5	0.8695215
GRIN2A	0.86945903
OPRL1	0.869449
CAVIN2	0.8694412
EPHA6	0.8694315
SLC38A1	0.8694271
KCNQ4	0.86942697
CRNKL1	0.8694257
AGXT2	0.86941683
LAMA2	0.869414
NUDT13	0.869407
MUC16	0.8694012
PCDHGA6	0.86938876
NTRK3	0.8693647
CACNA1S	0.86935276
GRM3	0.8693408
STAT5B	0.86934054
PTPN11	0.8693174
SCYL3	0.86931264
ZSCAN5A	0.86931014
SCD	0.8693031
SLC41A2	0.8693012
ZNF333	0.86927485
CNTNAP2	0.8692717
SBNO2	0.86925757
ACACA	0.869243
PRPF8	0.8692372
ADCY9	0.86922574
RFX3	0.86918
TET1	0.86917514
RNF43	0.8691666
MUC16	0.86916476
GRIP1	0.8691473
DUSP6	0.86914706
PCYOX1L	0.8691242
TET1	0.869099
SLC6A7	0.8690884
EIF4A2	0.86906326
U2SURP	0.86904246
CSMD3	0.8690073
SI	0.86899316
GRM1	0.8689725
ACVR2A	0.8689506
PDE4B	0.8689457
FAT3	0.86893666
PAX8	0.8689213
LILRA1	0.8689139
RPL22	0.86890143
TRAPPC8	0.8688914
GABRG2	0.868891
C12ORF40	0.8688752
NUP155	0.8688674
DST	0.86886424
FAT1	0.86886275
CAND1	0.8688445
FAT4	0.8688442
B4GALT6	0.8688246
NLRP3	0.86879873
CNTNAP2	0.868798
TRRAP	0.86876154
OMD	0.86875963
RHOA	0.8687408
ARID2	0.8687382
GRIN2A	0.86872566
ACSS3	0.8686756
A4GNT	0.86867505
CASP8	0.8686572
LRP1B	0.8686445
GALNT2	0.86864257
SEMA5A	0.86864126
CTNND2	0.8686322
MTMR14	0.8686182
TLX1	0.8686151
PIK3R1	0.8685779
NEURL1	0.8685215
PCDH15	0.86851895
LRP1B	0.8685167
SLAMF8	0.86851394
EPHA2	0.8685066
MTOR	0.8684459
FLT4	0.8684416
ITGA7	0.86843085
CAB39L	0.86842895
CREB1	0.86840475
FGFR2	0.8683906
KIN	0.86838406
FAT1	0.8683816
ACVR2A	0.8683584
TPR	0.86832297
WDR48	0.8683045
SETBP1	0.8682982
MTMR14	0.8682919
PATJ	0.86828804
POLE	0.8682654
GRIN2A	0.86825836
GALNT3	0.8682481
FAM110B	0.86823344
PCDH19	0.86822814
MUC16	0.8682182
AKR1C4	0.8682086
KIFC1	0.86819506
POLR2A	0.86816466
LSS	0.86814946
ABCB11	0.8681369
CAND2	0.86810267
FRMPD4	0.8680832
BUB1B	0.8680498
OMD	0.86804694
CHD4	0.86804134
BRCC3	0.86797494
ERMN	0.8679632
REV1	0.86795986
PTPRD	0.8679483
DIAPH1	0.8679372
PKHD1	0.8679229
GRID1	0.8679129
FOXM1	0.867909
SOX6	0.86789185
LEF1	0.86787844
PPP2R2C	0.8678689
PEG3	0.8678633
CCR9	0.8678515
NPEPPS	0.8678473
IMPG1	0.8677964
SOX6	0.867785
DVL1	0.8677807
MYH7B	0.8677779
CDH3	0.867758
ACVR2A	0.86772156
ANO5	0.86772126
KCNJ3	0.8677086
NRSN2	0.8677002
TLX3	0.8676573
OR13G1	0.8676499
CDH10	0.867631
SEMA3A	0.86760306
PTPRT	0.86754715
PLCG1	0.86752987
MYH7	0.867524
WIPI2	0.86745286
IMPG1	0.8674507
FAT3	0.86743546
SMC5	0.86741596
OR10H4	0.86740565
RYR3	0.8673815
ZNF486	0.867378
NBEA	0.86737704
WDR24	0.8673716
GRIN2A	0.8673367
MROH2B	0.8673328
TEX10	0.8673283
GLRA1	0.8673175
NMRK1	0.86728215
GRIN2A	0.8672705
CNTNAP2	0.86727023
MYH4	0.867269
PTPRT	0.8672626
GLI2	0.867231
FOXP1	0.867229
KLHL2	0.86722404
ERLIN2	0.867224
FAT4	0.8672184
PRDM10	0.8672043
IMPG1	0.86719227
CSMD3	0.8671473
USH2A	0.8671239
YIF1B	0.86712253
ALS2	0.86708623
REV3L	0.86707866
N4BP2	0.8670651
TET1	0.86704934
SLC9A3	0.86704195
SGIP1	0.86701745
PDCD1LG2	0.86698234
FAT3	0.86697173
RBM10	0.8669584
NOTCH2	0.8669545
SEMA3A	0.86693907
HECW2	0.86688054
GRIN2A	0.8668796
RAD54L2	0.8668777
TBX20	0.86685586
PRKD1	0.8668436
TEAD3	0.8668386
FBLN1	0.86682916
MORC4	0.866828
MUC16	0.8668246
SIX1	0.866811
DDX6	0.8668088
BOD1L1	0.8668042
CARD11	0.866803
ITGA8	0.8667742
OR9G1	0.8667443
COL5A2	0.86673623
NT5C2	0.8667333
DGKI	0.86673224
OR9Q1	0.86672235
PCDH11X	0.8667167
ZNF746	0.8667053
ADGRG1	0.8667
CAMTA1	0.86669713
ASPM	0.8666944
GRID1	0.86667776
SLIT2	0.8666308
CRYGA	0.8665885
GPC5	0.8665657
CSMD3	0.86656094
HTR5A	0.86655974
NMNAT2	0.86654735
CNTNAP5	0.8665414
CCND2	0.86653954
OR6C74	0.866518
ULBP3	0.86651266
SND1	0.8665003
SLC6A3	0.86649126
C15ORF40	0.86648315
ZNF559	0.8664691
RGS7	0.8664643
TCL1A	0.8664546
NPRL3	0.86644936
SMTNL2	0.8664041
WNK2	0.8663746
ZNF148	0.86636615
HECTD2	0.8663656
TAGLN3	0.8663583
POM121C	0.8663449
FOXO1	0.8663156
PRAMEF17	0.86628616
MUC16	0.86627346
RAB11FIP5	0.866264
POU3F4	0.8662455
LBX1	0.8662083
GPRASP2	0.8662075
MUC16	0.86619645
GTF2I	0.8661908
PCDHB13	0.8661814
DSC1	0.86615556
POLM	0.86613405
FAM20B	0.866128
ASPM	0.8661277
NTRK3	0.8661257
KDM5B	0.8661157
JAK2	0.86609143
NPAP1	0.86608434
DAOA	0.8660681
FAT3	0.86605644
MUC16	0.8660405
ADAMTS9	0.86603636
PDAP1	0.8660123
KCNH6	0.8660021
PLP2	0.86598575
PSG8	0.86593807
MUC16	0.86592597
ACVR1	0.865911
TP63	0.8658992
KRTAP19-7	0.86586374
TRMT2B	0.8658575
MUC16	0.86584383
ZNF521	0.8658369
HK2	0.8658338
PRCC	0.8658329
LANCL2	0.8657905
MRPL18	0.86578894
TRPC6	0.8657865
WNK2	0.86577463
TRO	0.8657694
ARHGAP5	0.86574334
LMOD2	0.8657321
LRRC8D	0.8657111
RABEP1	0.8656965
SPHKAP	0.8656831
LUM	0.86566544
CTNNA2	0.865648
SPATA31A1	0.86563456
TET1	0.8656243
CLTC	0.8655689
ZNF479	0.8655686
PCDHA2	0.86556506
PCDHGA9	0.8655563
OR10H2	0.8655448
FAM120A	0.8655431
EPHA3	0.86553985
GFOD2	0.8655332
AGPAT1	0.8655046
DOK1	0.8654902
MOGS	0.8654799
TBX5	0.86547375
IRF5	0.8654571
MIP	0.8654095
KDM1A	0.86538315
PDCD4	0.86535627
KDM5C	0.86534643
PTPRD	0.86533695
NRG1	0.8653296
SUOX	0.8653219
SLC37A3	0.8652766
NAT10	0.86527187
ACP3	0.86526465
ASPM	0.8652595
GALNT1	0.86522436
KCNB2	0.86520314
MCF2	0.8651767
KAT5	0.8651672
MMP20	0.86513436
SLC9C1	0.8651153
FCAR	0.86509407
MYH13	0.8650878
HOXD13	0.86506844
SF3B1	0.8650594
AKAP4	0.8650449
GLI3	0.8650133
ANK1	0.8650098
PLEC	0.86499333
RNF213	0.86498845
H3C2	0.8649798
GRM7	0.8649707
MRS2	0.8649475
TFAP4	0.86494464
CTNND2	0.86494166
ZNF117	0.8649244
PCLO	0.86491644
BCL9L	0.86491406
PCDHGA12	0.8649012
ENOX1	0.8648834
COL5A2	0.8648685
SMARCC1	0.86486256
GABRB3	0.86484444
EYA2	0.8648101
TTC39A	0.864798
SKAP2	0.86479145
AQR	0.864787
POU2AF1	0.86477953
MEGF10	0.8647738
SALL4	0.8647613
SOX11	0.8647536
SETDB1	0.86475134
HAVCR1	0.86469185
KDR	0.8646817
CTSB	0.8646624
TSHZ3	0.86464787
VWC2	0.86460704
GRIN2A	0.8645928
PRKAB1	0.86456263
PKHD1L1	0.86455894
CDC37	0.86455506
PIK3R1	0.86454564
MAGEA8	0.8645325
TET1	0.8645289
SMARCAL1	0.8645271
CSMD3	0.86452
RELN	0.8645028
C20ORF85	0.8644913
DSN1	0.8644637
PTCH1	0.86445415
TEC	0.86443675
CAVIN3	0.8643841
MTMR14	0.8643809
C12ORF71	0.8643743
XIRP2	0.8643578
SCAF8	0.8643213
ZFAND1	0.8643203
SEC24D	0.8643199
CDH10	0.86428463
SRGAP3	0.86424494
MSH4	0.8642419
METTL2A	0.8642399
PZP	0.8642128
CSMD3	0.8642109
SETBP1	0.86420995
GUCA1A	0.8641908
TNN	0.8641828
HK3	0.8641798
LIMS2	0.86412287
PNPLA6	0.86410433
BTK	0.8640853
TUBA1B	0.8640516
SELPLG	0.8640383
ATRX	0.86403716
TRPS1	0.864024
PPM1D	0.8639835
ZNF215	0.8639497
CNTNAP2	0.8638996
UBXN7	0.8638927
PMS1	0.8638902
MYEF2	0.86388487
PIK3R1	0.8638841
SLC25A37	0.8638699
CHI3L2	0.86384755
HOXC11	0.86384267
EPHA2	0.8638251
WDR48	0.86379457
CSMD3	0.8637852
PHLPP1	0.8637523
ARFGEF2	0.86373454
FAT2	0.86372983
SLC23A2	0.8636924
MTOR	0.8636896
LYN	0.8636892
SLC6A3	0.863642
ATP1B1	0.8636415
MARS2	0.8636186
IDH1	0.8636079
ITK	0.86357766
OR52H1	0.8635713
SLC9C2	0.8635577
CRYZ	0.86352575
ATXN2	0.86351544
CSMD3	0.86350876
CCR6	0.8635052
ZNF365	0.86348283
CAPN1	0.863454
ANK1	0.86345345
TMPRSS6	0.8634351
UTP18	0.86341906
NIN	0.86339736
INHBA	0.8633821
CSMD3	0.8633754
SETDB1	0.8633709
TRHDE	0.8633602
VGLL3	0.86335653
ANK2	0.8633541
PCK2	0.86331487
GALNT1	0.8633144
MUC16	0.8633063
KCNQ2	0.8633061
SH3PXD2A	0.8632646
LRP1B	0.86325717
GRM8	0.8632492
TLR4	0.8632379
SETBP1	0.863235
EVI5	0.86321425
NIPBL	0.86320466
MGAT2	0.86320233
PCDHGB1	0.86320233
UGT2A1	0.86318684
F13A1	0.8631395
RBP3	0.8631003
CELSR2	0.8630934
AFF4	0.8630881
ZNF423	0.8630857
COL3A1	0.86308205
VASH2	0.8630606
PAX5	0.86303115
CYP2C19	0.8630272
CNNM2	0.8630091
HLA-G	0.8629935
FAM47C	0.8629836
G6PC	0.86298215
ALDH1A1	0.8629603
DLC1	0.86294955
COL1A1	0.86294794
SEMA3C	0.8629411
ERG	0.8629386
COL2A1	0.8629271
PTPRD	0.8629222
RPS6KA4	0.86291564
RBM15	0.8628996
PTPRT	0.8628793
PCLO	0.86287
CYSLTR2	0.86284304
PUM3	0.8628418
GOLGA5	0.86284095
SOS2	0.8628272
AXIN2	0.86282426
ZNF521	0.86276674
DLG2	0.8627501
TBX3	0.8627473
PLEC	0.8627409
ZFPM2	0.862739
FTSJ3	0.8627284
NLGN4X	0.86272323
ASXL2	0.86271316
GRIN2A	0.8626903
FAM47C	0.8626873
BAX	0.8626793
KATNA1	0.86267054
NTRK2	0.8626567
STXBP5	0.86264884
CSMD3	0.8626435
ANK1	0.86263764
TGFB2	0.86260945
PTPRD	0.86259174
SDHAF2	0.86257887
OSBP	0.862576
PCDH19	0.8625734
ETV3L	0.8625711
SLC17A7	0.86254823
IMPG2	0.86253905
TRPM6	0.8625202
PTPRB	0.86251664
MTOR	0.86250556
RSPO2	0.8624822
YY1AP1	0.86241746
GART	0.8624119
CCDC117	0.86240065
GRIN2A	0.86239696
CDH12	0.86239254
PKD2	0.86239135
IRF4	0.86239105
WAS	0.8623763
KMT2C	0.8623493
MYB	0.8623451
PHKA1	0.8623246
FAT1	0.8623103
ZAN	0.86230785
AP1S1	0.8623054
ZNF677	0.8622998
ACACA	0.8622698
NCAM1	0.86226416
RGS21	0.86225903
TMEM74	0.86225885
KIAA1522	0.8622436
PLP2	0.8622328
IRS4	0.86220896
UXS1	0.86217654
SORCS1	0.86217135
KBTBD4	0.86215883
COL7A1	0.8621234
MAGEC1	0.862122
CRNKL1	0.86211324
HTT	0.86210704
COL3A1	0.862081
STAG2	0.86206824
SVOP	0.8620535
TET1	0.8620454
MUC16	0.8620351
FURIN	0.8620296
MYH4	0.8619932
CNTNAP2	0.86199015
P2RY12	0.8619891
PTCH1	0.8619856
DOCK2	0.8619839
GABRA2	0.8619809
KCNU1	0.8619583
SLC17A6	0.86195195
CDH10	0.8619443
SPPL2C	0.86191076
WDR72	0.8619038
KAT6B	0.86189157
NLGN3	0.86188674
A2M	0.8618722
GRIN2A	0.86186874
KMT2C	0.8618683
ADNP2	0.8618637
TMEM74	0.8618605
TLX3	0.8618485
CDH6	0.8618419
TBL1XR1	0.86177254
MROH2B	0.8617641
HSP90AA1	0.8617514
CACNB2	0.86174315
NLRP3	0.86172485
GATA5	0.8616785
AFDN	0.86167294
IRS4	0.8616667
CTNNA1	0.86166227
RNF139	0.86165166
IDH1	0.86159563
FLNA	0.86158925
WDR44	0.86157274
IL17F	0.86156243
PAX8	0.861555
RUFY2	0.86155236
FAM47C	0.8615386
CYSLTR2	0.8615367
MOB3B	0.86149776
TCTE1	0.861497
NPAP1	0.86148936
BAX	0.86148906
HLX	0.86148834
ROS1	0.86147046
KCNIP3	0.8614675
FAM47C	0.8614522
BAHD1	0.86143607
HERC2	0.86139446
CYC1	0.8613682
MYC	0.8613454
MPRIP	0.8613322
HNF1A	0.86132634
SLITRK2	0.86131835
DUSP22	0.8613182
DUSP6	0.8612934
MECOM	0.86128664
RFWD3	0.86127645
INTS5	0.86127114
TUBA8	0.86126584
CDH11	0.86126065
EIF4A2	0.8612567
GALNTL6	0.86125255
IPP	0.86125076
ARFGEF3	0.8612439
KNDC1	0.86123157
PER1	0.86122143
PSMD7	0.86120564
IQSEC3	0.8611988
VPS37A	0.86119723
ARV1	0.8611957
ROBO2	0.86118
ZNF18	0.8611779
UNC5D	0.86115944
DYNC2H1	0.8611409
SOX6	0.8611353
DDX50	0.86113393
SOX6	0.86112756
NUDCD1	0.86112076
PTPRZ1	0.86107296
SCN4A	0.8610278
USP35	0.86102736
FAM184A	0.8609816
RSPO2	0.86097974
R3HCC1L	0.86093956
ELOVL4	0.860939
RANBP9	0.8609275
CALCRL	0.8608959
KPNB1	0.86086893
POU3F3	0.860824
PIK3R1	0.8608227
ANO10	0.860803
ATP6V1D	0.8607844
SPOCK1	0.86075354
CSMD3	0.8607503
RSPO2	0.8607437
USP6	0.8607397
GALE	0.86073333
TEC	0.8606858
GAS1	0.86067903
TENM3	0.860649
ALX1	0.86064154
GALNT7	0.8606392
ATP2B2	0.86063564
TBX19	0.8606233
NDUFV1	0.86061466
CHST11	0.8606075
VTI1A	0.86057925
LY86	0.8605726
FUBP1	0.86053205
GRIA4	0.8605263
DPYSL5	0.8604892
RPS7	0.8604648
MYO1D	0.8604616
MYB	0.8604577
CTDNEP1	0.8603884
FAT4	0.86036575
ITSN2	0.86034286
NPTN	0.8603401
UNC5C	0.8603358
NBEA	0.8603077
PPM1D	0.8602284
WWTR1	0.8602177
SLITRK6	0.8602092
MUC16	0.8602007
PLEC	0.8601967
DDX49	0.8601837
ZNF618	0.8601508
MOGS	0.8601492
TFE3	0.8601318
DDIAS	0.8601202
PRDM1	0.86010396
CTNNA2	0.8600648
LRP1B	0.8600632
ITPR2	0.8600574
ZC4H2	0.85999364
HSPG2	0.85996515
SMCHD1	0.85994494
FERD3L	0.8599389
LRIG3	0.85992956
POLR3B	0.8599237
SUCLA2	0.8599199
VPS72	0.8599083
PRDM1	0.8599065
TAFA5	0.85989654
ERICH5	0.8598939
CAMTA1	0.8598918
KDM7A	0.85986423
IKBKB	0.859856
NOS3	0.85984147
CSMD1	0.8598391
SLC20A2	0.8598345
ZFYVE28	0.8598343
IGF2BP1	0.85981965
CACNA1B	0.85976267
PCM1	0.859758
ANK2	0.85975516
SCN4A	0.85971963
CHRNA2	0.85970837
FAM184A	0.859705
ARID4B	0.8596872
VTI1A	0.8596718
ZNF521	0.859671
MUC16	0.85966295
EPHA3	0.85965675
LSAMP	0.859652
ACTL7B	0.8596487
HNRNPM	0.85964847
LARP4B	0.85963386
LIG1	0.8596326
SLC11A1	0.85962504
KLHL7	0.85962105
MB21D2	0.8596175
PRPF8	0.85955596
UNC5D	0.85953
CARD11	0.8594452
IGF2BP1	0.85943985
CSMD3	0.859439
IPCEF1	0.8594235
MUC16	0.85941356
USH2A	0.85939777
MTERF1	0.8593967
